靡ㄩ絏,虏嘿,るら,Μ絃基(じ)
COID,Name,MDATE,CLOSE
3443   ,承種         ,20230110,   669.1682
5347   ,         ,20230110,    79.0709
3374   ,弘         ,20230110,    99.1140
1560   ,い         ,20230110,   109.2536
2303   ,羛筿         ,20230110,    37.3151
2329   ,地         ,20230110,    16.7246
2379   ,风琑         ,20230110,   280.7437
2363   ,参         ,20230110,    22.7970
2449   ,ㄊじ筿     ,20230110,    33.1178
2454   ,羛祇       ,20230110,   562.9478
2451   ,承ǎ         ,20230110,    56.3572
0051   ,じい100  ,20230110,    47.5757
0052   ,碔üм     ,20230110,    12.7500
0053   ,じ筿     ,20230110,    51.4999
00915  ,惩膀纔匡蔼30,20230110,    11.7477
0050   ,じ芖50   ,20230111,    26.3266
1301   ,鹅         ,20230111,    81.3384
6505   ,鹅て       ,20230111,    76.0539
1326   ,て         ,20230111,    66.9108
1303   ,玭ㄈ         ,20230111,    68.4194
1216   ,参         ,20230111,    59.5979
2912   ,参禬       ,20230111,   246.0003
9907   ,参龟       ,20230111,    14.8596
2855   ,参靡       ,20230111,    12.9467
1232   ,参痲       ,20230111,   127.3483
2317   ,翬         ,20230111,    88.9394
2354   ,翬非         ,20230111,    50.0477
3413   ,ㄊ供         ,20230111,   160.1447
6451   ,癟-KY      ,20230111,    79.4592
2330   ,縩筿       ,20230111,   457.5846
3443   ,承種         ,20230111,   677.8712
5347   ,         ,20230111,    79.8469
3374   ,弘         ,20230111,    97.2170
1560   ,い         ,20230111,   108.7807
2303   ,羛筿         ,20230111,    37.4395
2329   ,地         ,20230111,    16.8168
2379   ,风琑         ,20230111,   280.3097
2363   ,参         ,20230111,    22.7970
2449   ,ㄊじ筿     ,20230111,    33.1178
2454   ,羛祇       ,20230111,   573.4929
2451   ,承ǎ         ,20230111,    56.6095
0051   ,じい100  ,20230111,    47.5757
0052   ,碔üм     ,20230111,    12.7306
0053   ,じ筿     ,20230111,    51.3600
00915  ,惩膀纔匡蔼30,20230111,    11.7705
0050   ,じ芖50   ,20230112,    26.2135
1301   ,鹅         ,20230112,    81.1533
6505   ,鹅て       ,20230112,    76.5222
1326   ,て         ,20230112,    66.9108
1303   ,玭ㄈ         ,20230112,    68.6967
1216   ,参         ,20230112,    59.7760
2912   ,参禬       ,20230112,   244.1915
9907   ,参龟       ,20230112,    14.8165
2855   ,参靡       ,20230112,    12.9870
1232   ,参痲       ,20230112,   126.4700
2317   ,翬         ,20230112,    88.4906
2354   ,翬非         ,20230112,    49.0244
3413   ,ㄊ供         ,20230112,   159.7165
6451   ,癟-KY      ,20230112,    77.7997
2330   ,縩筿       ,20230112,   459.4735
3443   ,承種         ,20230112,   678.8382
5347   ,         ,20230112,    77.6050
3374   ,弘         ,20230112,    95.7944
1560   ,い         ,20230112,   107.3618
2303   ,羛筿         ,20230112,    37.4395
2329   ,地         ,20230112,    16.5864
2379   ,风琑         ,20230112,   280.3097
2363   ,参         ,20230112,    22.4598
2449   ,ㄊじ筿     ,20230112,    32.8522
2454   ,羛祇       ,20230112,   579.9823
2451   ,承ǎ         ,20230112,    56.6095
0051   ,じい100  ,20230112,    47.3496
0052   ,碔üм     ,20230112,    12.7306
0053   ,じ筿     ,20230112,    51.4533
00915  ,惩膀纔匡蔼30,20230112,    11.7324
0050   ,じ芖50   ,20230113,    26.5190
1301   ,鹅         ,20230113,    81.6160
6505   ,鹅て       ,20230113,    76.9905
1326   ,て         ,20230113,    68.0385
1303   ,玭ㄈ         ,20230113,    68.6967
1216   ,参         ,20230113,    60.1324
2912   ,参禬       ,20230113,   245.0959
9907   ,参龟       ,20230113,    14.8596
2855   ,参靡       ,20230113,    12.9063
1232   ,参痲       ,20230113,   125.5918
2317   ,翬         ,20230113,    88.4906
2354   ,翬非         ,20230113,    48.9314
3413   ,ㄊ供         ,20230113,   158.4320
6451   ,癟-KY      ,20230113,    77.4093
2330   ,縩筿       ,20230113,   472.2235
3443   ,承種         ,20230113,   659.4981
5347   ,         ,20230113,    76.0529
3374   ,弘         ,20230113,    96.2686
1560   ,い         ,20230113,   107.8348
2303   ,羛筿         ,20230113,    37.6468
2329   ,地         ,20230113,    16.4021
2379   ,风琑         ,20230113,   275.5367
2363   ,参         ,20230113,    22.2574
2449   ,ㄊじ筿     ,20230113,    32.8964
2454   ,羛祇       ,20230113,   562.9478
2451   ,承ǎ         ,20230113,    56.5254
0051   ,じい100  ,20230113,    47.4400
0052   ,碔üм     ,20230113,    12.9179
0053   ,じ筿     ,20230113,    51.9664
00915  ,惩膀纔匡蔼30,20230113,    11.7096
0050   ,じ芖50   ,20230116,    26.7226
1301   ,鹅         ,20230116,    81.7085
6505   ,鹅て       ,20230116,    78.4891
1326   ,て         ,20230116,    68.5084
1303   ,玭ㄈ         ,20230116,    69.0666
1216   ,参         ,20230116,    60.5778
2912   ,参禬       ,20230116,   246.9047
9907   ,参龟       ,20230116,    14.7304
2855   ,参靡       ,20230116,    12.8660
1232   ,参痲       ,20230116,   125.5918
2317   ,翬         ,20230116,    88.0419
2354   ,翬非         ,20230116,    48.7453
3413   ,ㄊ供         ,20230116,   158.8602
6451   ,癟-KY      ,20230116,    77.5069
2330   ,縩筿       ,20230116,   476.9457
3443   ,承種         ,20230116,   681.7392
5347   ,         ,20230116,    77.0014
3374   ,弘         ,20230116,    98.1655
1560   ,い         ,20230116,   108.7807
2303   ,羛筿         ,20230116,    37.2322
2329   ,地         ,20230116,    16.4021
2379   ,风琑         ,20230116,   278.5741
2363   ,参         ,20230116,    22.3923
2449   ,ㄊじ筿     ,20230116,    32.9407
2454   ,羛祇       ,20230116,   571.0595
2451   ,承ǎ         ,20230116,    56.6936
0051   ,じい100  ,20230116,    47.3948
0052   ,碔üм     ,20230116,    13.0083
0053   ,じ筿     ,20230116,    52.1064
00915  ,惩膀纔匡蔼30,20230116,    11.7553
0050   ,じ芖50   ,20230117,    26.7226
1301   ,鹅         ,20230117,    81.9861
6505   ,鹅て       ,20230117,    77.8335
1326   ,て         ,20230117,    68.2264
1303   ,玭ㄈ         ,20230117,    69.3440
1216   ,参         ,20230117,    60.4887
2912   ,参禬       ,20230117,   245.5481
9907   ,参龟       ,20230117,    14.7735
2855   ,参靡       ,20230117,    12.9467
1232   ,参痲       ,20230117,   125.5918
2317   ,翬         ,20230117,    88.0419
2354   ,翬非         ,20230117,    48.5593
3413   ,ㄊ供         ,20230117,   159.2884
6451   ,癟-KY      ,20230117,    78.3854
2330   ,縩筿       ,20230117,   475.0568
3443   ,承種         ,20230117,   698.1783
5347   ,         ,20230117,    79.3296
3374   ,弘         ,20230117,    99.1140
1560   ,い         ,20230117,   109.7266
2303   ,羛筿         ,20230117,    38.1029
2329   ,地         ,20230117,    16.4482
2379   ,风琑         ,20230117,   274.6688
2363   ,参         ,20230117,    22.5272
2449   ,ㄊじ筿     ,20230117,    32.8964
2454   ,羛祇       ,20230117,   562.1367
2451   ,承ǎ         ,20230117,    56.6936
0051   ,じい100  ,20230117,    47.4853
0052   ,碔üм     ,20230117,    12.9696
0053   ,じ筿     ,20230117,    52.0597
00915  ,惩膀纔匡蔼30,20230117,    11.8010
0050   ,じ芖50   ,20230130,    27.9258
1301   ,鹅         ,20230130,    83.2816
6505   ,鹅て       ,20230130,    79.2384
1326   ,て         ,20230130,    69.5421
1303   ,玭ㄈ         ,20230130,    71.1931
1216   ,参         ,20230130,    60.5778
2912   ,参禬       ,20230130,   247.8092
9907   ,参龟       ,20230130,    15.0750
2855   ,参靡       ,20230130,    13.1080
1232   ,参痲       ,20230130,   126.0309
2317   ,翬         ,20230130,    88.0419
2354   ,翬非         ,20230130,    51.5361
3413   ,ㄊ供         ,20230130,   162.7139
6451   ,癟-KY      ,20230130,    83.3638
2330   ,縩筿       ,20230130,   512.8347
3443   ,承種         ,20230130,   749.4297
5347   ,         ,20230130,    87.0901
3374   ,弘         ,20230130,   100.5367
1560   ,い         ,20230130,   112.5644
2303   ,羛筿         ,20230130,    40.4662
2329   ,地         ,20230130,    16.6786
2379   ,风琑         ,20230130,   280.7437
2363   ,参         ,20230130,    23.1343
2449   ,ㄊじ筿     ,20230130,    33.6048
2454   ,羛祇       ,20230130,   599.4502
2451   ,承ǎ         ,20230130,    57.1983
0051   ,じい100  ,20230130,    48.7063
0052   ,碔üм     ,20230130,    13.7188
0053   ,じ筿     ,20230130,    54.6720
00915  ,惩膀纔匡蔼30,20230130,    11.9762
0050   ,じ芖50   ,20230131,    27.3705
1301   ,鹅         ,20230131,    82.6338
6505   ,鹅て       ,20230131,    78.5828
1326   ,て         ,20230131,    67.8505
1303   ,玭ㄈ         ,20230131,    69.7138
1216   ,参         ,20230131,    59.9542
2912   ,参禬       ,20230131,   244.1915
9907   ,参龟       ,20230131,    15.2472
2855   ,参靡       ,20230131,    13.2693
1232   ,参痲       ,20230131,   126.4700
2317   ,翬         ,20230131,    89.4779
2354   ,翬非         ,20230131,    50.4198
3413   ,ㄊ供         ,20230131,   164.8549
6451   ,癟-KY      ,20230131,    82.1924
2330   ,縩筿       ,20230131,   493.0013
3443   ,承種         ,20230131,   756.1987
5347   ,         ,20230131,    85.9691
3374   ,弘         ,20230131,   101.4851
1560   ,い         ,20230131,   112.5644
2303   ,羛筿         ,20230131,    40.4662
2329   ,地         ,20230131,    17.1393
2379   ,风琑         ,20230131,   277.7062
2363   ,参         ,20230131,    23.3366
2449   ,ㄊじ筿     ,20230131,    33.9148
2454   ,羛祇       ,20230131,   582.4158
2451   ,承ǎ         ,20230131,    57.1983
0051   ,じい100  ,20230131,    48.5706
0052   ,碔üм     ,20230131,    13.4605
0053   ,じ筿     ,20230131,    53.6458
00915  ,惩膀纔匡蔼30,20230131,    11.9762
0050   ,じ芖50   ,20230201,    27.5324
1301   ,鹅         ,20230201,    82.2637
6505   ,鹅て       ,20230201,    77.4588
1326   ,て         ,20230201,    68.2264
1303   ,玭ㄈ         ,20230201,    69.7138
1216   ,参         ,20230201,    59.7760
2912   ,参禬       ,20230201,   245.0959
9907   ,参龟       ,20230201,    15.2903
2855   ,参靡       ,20230201,    13.1483
1232   ,参痲       ,20230201,   126.9091
2317   ,翬         ,20230201,    89.7471
2354   ,翬非         ,20230201,    51.1640
3413   ,ㄊ供         ,20230201,   166.9959
6451   ,癟-KY      ,20230201,    82.7781
2330   ,縩筿       ,20230201,   500.5569
3443   ,承種         ,20230201,   760.0667
5347   ,         ,20230201,    83.8134
3374   ,弘         ,20230201,   101.9593
1560   ,い         ,20230201,   114.4562
2303   ,羛筿         ,20230201,    40.8393
2329   ,地         ,20230201,    17.3697
2379   ,风琑         ,20230201,   285.9506
2363   ,参         ,20230201,    23.4040
2449   ,ㄊじ筿     ,20230201,    34.3132
2454   ,羛祇       ,20230201,   587.2827
2451   ,承ǎ         ,20230201,    56.9460
0051   ,じい100  ,20230201,    48.9776
0052   ,碔üм     ,20230201,    13.5703
0053   ,じ筿     ,20230201,    54.1123
00915  ,惩膀纔匡蔼30,20230201,    12.0676
0050   ,じ芖50   ,20230202,    27.9952
1301   ,鹅         ,20230202,    82.3562
6505   ,鹅て       ,20230202,    77.5525
1326   ,て         ,20230202,    67.6626
1303   ,玭ㄈ         ,20230202,    69.5289
1216   ,参         ,20230202,    60.1324
2912   ,参禬       ,20230202,   241.9305
9907   ,参龟       ,20230202,    15.5057
2855   ,参靡       ,20230202,    13.4710
1232   ,参痲       ,20230202,   128.2265
2317   ,翬         ,20230202,    89.7471
2354   ,翬非         ,20230202,    52.4663
3413   ,ㄊ供         ,20230202,   168.7086
6451   ,癟-KY      ,20230202,    85.7066
2330   ,縩筿       ,20230202,   510.0014
3443   ,承種         ,20230202,   835.4932
5347   ,         ,20230202,    83.4685
3374   ,弘         ,20230202,   103.3820
1560   ,い         ,20230202,   114.9292
2303   ,羛筿         ,20230202,    41.7929
2329   ,地         ,20230202,    18.5215
2379   ,风琑         ,20230202,   301.1377
2363   ,参         ,20230202,    24.8879
2449   ,ㄊじ筿     ,20230202,    35.0659
2454   ,羛祇       ,20230202,   605.9395
2451   ,承ǎ         ,20230202,    57.3666
0051   ,じい100  ,20230202,    49.6108
0052   ,碔üм     ,20230202,    13.8286
0053   ,じ筿     ,20230202,    55.3718
00915  ,惩膀纔匡蔼30,20230202,    12.2124
0050   ,じ芖50   ,20230203,    27.9952
1301   ,鹅         ,20230203,    81.9861
6505   ,鹅て       ,20230203,    76.9905
1326   ,て         ,20230203,    67.1927
1303   ,玭ㄈ         ,20230203,    68.9741
1216   ,参         ,20230203,    59.0634
2912   ,参禬       ,20230203,   243.7393
9907   ,参龟       ,20230203,    15.5057
2855   ,参靡       ,20230203,    13.6323
1232   ,参痲       ,20230203,   129.1048
2317   ,翬         ,20230203,    89.3881
2354   ,翬非         ,20230203,    52.3733
3413   ,ㄊ供         ,20230203,   166.9959
6451   ,癟-KY      ,20230203,    83.9495
2330   ,縩筿       ,20230203,   511.8903
3443   ,承種         ,20230203,   831.6252
5347   ,         ,20230203,    83.2961
3374   ,弘         ,20230203,   101.9593
1560   ,い         ,20230203,   113.9832
2303   ,羛筿         ,20230203,    41.5442
2329   ,地         ,20230203,    18.2450
2379   ,风琑         ,20230203,   302.0055
2363   ,参         ,20230203,    24.4157
2449   ,ㄊじ筿     ,20230203,    35.6415
2454   ,羛祇       ,20230203,   609.1842
2451   ,承ǎ         ,20230203,    57.4507
0051   ,じい100  ,20230203,    49.7012
0052   ,碔üм     ,20230203,    13.8480
0053   ,じ筿     ,20230203,    55.4184
00915  ,惩膀纔匡蔼30,20230203,    12.2276
